,time,temp_air,ghi,dni,dhi,lwr_u,wind_speed,rh,sp,azimuth,zenith,apparent_zenith
1685,2022-03-12 05:00:00-03:00,20.34,0.0,0.0,0.0,392.45,0.62,97.35,97343.0,96.40987134174333,101.13935049265838,101.13935049265838
1686,2022-03-12 06:00:00-03:00,20.48,22.0,0.0,22.0,396.25,0.69,96.45,97353.0,92.41336001218826,86.69740818378891,86.49219325292087
1687,2022-03-12 07:00:00-03:00,21.68,246.0,390.43,121.0,392.85,0.34,91.45,97391.0,88.51524077898637,72.21313975851461,72.16382803156134
1688,2022-03-12 08:00:00-03:00,22.83,296.0,71.36,257.0,396.05,0.62,87.15,97430.0,84.1595550603742,57.757544886192484,57.73205869559451
1689,2022-03-12 09:00:00-03:00,24.06,675.0,576.94,250.0,406.45,1.03,81.05,97430.0,78.42326698194245,43.436667511083755,43.42138979646843
1690,2022-03-12 10:00:00-03:00,25.06,766.0,460.35,362.0,416.45,1.31,74.7,97401.0,68.95809362423711,29.514500313658495,29.505360983140086
1691,2022-03-12 11:00:00-03:00,25.99,529.0,59.39,472.0,407.85,1.79,67.25,97353.0,47.00393715115308,17.067517607564483,17.062570113333095
1692,2022-03-12 12:00:00-03:00,27.27,804.0,357.02,455.0,423.05,2.21,58.8,97276.0,347.661086466116,12.185976821675737,12.182504916422502
1693,2022-03-12 13:00:00-03:00,27.77,733.0,306.55,448.0,421.65,2.34,54.75,97180.0,302.82158830176303,21.047755293192836,21.041548008823213
1694,2022-03-12 14:00:00-03:00,28.04,318.0,6.1,313.0,420.25,2.28,52.35,97113.0,287.18083892789815,34.268595917584804,34.25759556258887
1695,2022-03-12 15:00:00-03:00,28.6,298.0,24.44,282.0,411.85,2.28,49.35,97055.0,279.4802162347863,48.38474635647464,48.3665968555562
1696,2022-03-12 16:00:00-03:00,27.95,194.0,24.66,183.0,430.25,2.14,50.25,97075.0,274.3902469312401,62.77441940703692,62.74326610415453
1697,2022-03-12 17:00:00-03:00,27.32,51.0,0.0,51.0,428.45,2.34,52.25,97084.0,270.2871963585408,77.25579732389544,77.18717681887208
1698,2022-03-12 18:00:00-03:00,26.5,0.0,0.0,0.0,417.85,2.07,55.9,97103.0,266.4394858757443,91.74306894216309,91.74306894216309
1699,2022-03-12 19:00:00-03:00,25.54,0.0,0.0,0.0,402.25,2.14,61.0,97123.0,262.32714400628925,106.16748422895468,106.16748422895468
1700,2022-03-12 20:00:00-03:00,24.67,0.0,0.0,0.0,395.85,2.0,66.65,97161.0,257.3327387986792,120.43649082558488,120.43649082558488
1701,2022-03-12 21:00:00-03:00,23.79,0.0,0.0,0.0,380.8,1.79,72.8,97190.0,250.3481725303264,134.36934899338047,134.36934899338047
1702,2022-03-12 22:00:00-03:00,23.1,0.0,0.0,0.0,379.05,1.66,78.1,97286.0,238.74928909240853,147.50187169308433,147.50187169308433
1703,2022-03-12 23:00:00-03:00,22.55,0.0,0.0,0.0,381.0,1.45,82.55,97276.0,215.38859049743354,158.3021549091955,158.3021549091955
1704,2022-03-13 00:00:00-03:00,22.02,0.0,0.0,0.0,376.8,1.24,86.5,97295.0,171.52874631337932,161.9253194119785,161.9253194119785
1705,2022-03-13 01:00:00-03:00,21.46,0.0,0.0,0.0,372.0,0.97,90.3,97247.0,134.26378298339074,155.02141160852108,155.02141160852108
1706,2022-03-13 02:00:00-03:00,20.9,0.0,0.0,0.0,377.0,0.76,94.2,97209.0,116.27080210377767,143.0918800415352,143.0918800415352
1707,2022-03-13 03:00:00-03:00,20.79,0.0,0.0,0.0,375.2,0.48,94.25,97209.0,106.74638417132473,129.5938967268978,129.5938967268978
1708,2022-03-13 04:00:00-03:00,20.34,0.0,0.0,0.0,379.8,0.55,95.0,97199.0,100.62399310512586,115.51555339748472,115.51555339748472
1709,2022-03-13 05:00:00-03:00,20.27,0.0,0.0,0.0,378.2,0.48,94.9,97257.0,96.00493309027644,101.18210804692262,101.18210804692262
1710,2022-03-13 06:00:00-03:00,19.85,21.0,0.0,21.0,378.0,0.69,96.65,97286.0,92.01465990292098,86.7327360090854,86.52613876207135
1711,2022-03-13 07:00:00-03:00,21.65,215.0,237.81,139.0,383.8,0.41,89.7,97353.0,88.0971727523393,72.24798371150341,72.1985728954385
1712,2022-03-13 08:00:00-03:00,23.6,487.0,571.55,175.0,387.0,0.9,76.45,97401.0,83.6897779685562,57.79989893973146,57.774371446145054
1713,2022-03-13 09:00:00-03:00,25.38,710.0,695.76,198.0,394.6,1.45,65.55,97410.0,77.84940463597627,43.499228109508145,43.483917063517275
1714,2022-03-13 10:00:00-03:00,26.93,888.0,791.65,194.0,402.05,1.72,57.25,97372.0,68.17933440160698,29.624550988425867,29.615370629876573
1715,2022-03-13 11:00:00-03:00,28.4,792.0,364.09,443.0,420.65,1.86,50.35,97286.0,45.904535205736806,17.300601533108733,17.295581845366044
1716,2022-03-13 12:00:00-03:00,28.59,808.0,365.76,451.0,433.05,1.86,49.35,97190.0,347.7281258084132,12.585525696338834,12.58193531400967
1717,2022-03-13 13:00:00-03:00,28.67,615.0,147.64,478.0,441.85,2.0,49.45,97103.0,303.59243088729704,21.334514466984004,21.32821399211791
1718,2022-03-13 14:00:00-03:00,29.26,458.0,69.73,401.0,427.05,2.14,47.3,96998.0,287.7777518856826,34.48377663483033,34.4726873112746
1719,2022-03-13 15:00:00-03:00,29.45,423.0,154.87,322.0,417.25,2.34,46.5,96959.0,279.95423088753677,48.56904678745943,48.550779945876194
1720,2022-03-13 16:00:00-03:00,29.25,280.0,162.4,208.0,433.05,2.0,46.5,96940.0,274.7966045686408,62.94520524176862,62.913826424265
1721,2022-03-13 17:00:00-03:00,28.47,86.0,38.98,78.0,413.25,2.55,49.05,96940.0,270.65986021637025,77.4223691859795,77.35287757715354
1722,2022-03-13 18:00:00-03:00,27.33,0.0,0.0,0.0,414.65,2.62,53.9,96950.0,266.80219496968306,91.91203104304417,91.91203104304417
1723,2022-03-13 19:00:00-03:00,26.19,0.0,0.0,0.0,406.65,2.97,60.3,97007.0,262.70041227626933,106.34519441375934,106.34519441375934
1724,2022-03-13 20:00:00-03:00,25.09,0.0,0.0,0.0,401.05,2.76,68.0,97161.0,257.73851370106195,120.63105967194403,120.63105967194403
1725,2022-03-13 21:00:00-03:00,24.08,0.0,0.0,0.0,387.8,2.34,75.5,97190.0,250.81243877230241,134.5936474656915,134.5936474656915
1726,2022-03-13 22:00:00-03:00,23.35,0.0,0.0,0.0,385.25,2.0,81.55,97238.0,239.28794206248648,147.77924286557652,147.77924286557652
1727,2022-03-13 23:00:00-03:00,22.7,0.0,0.0,0.0,378.8,1.66,86.65,97247.0,215.83872127825992,158.6666003664959,158.6666003664959
1728,2022-03-14 00:00:00-03:00,22.22,0.0,0.0,0.0,379.8,1.38,90.2,97257.0,171.11977738679877,162.3052164411721,162.3052164411721
1729,2022-03-14 01:00:00-03:00,21.84,0.0,0.0,0.0,381.6,1.17,92.75,97247.0,133.4927981358598,155.2560472285133,155.2560472285133
1730,2022-03-14 02:00:00-03:00,21.61,0.0,0.0,0.0,387.8,0.9,94.35,97209.0,115.64241005900521,143.22670908392428,143.22670908392428
1731,2022-03-14 03:00:00-03:00,21.7,0.0,0.0,0.0,407.85,0.55,94.0,97218.0,106.23821710850945,129.67763269511087,129.67763269511087
1732,2022-03-14 04:00:00-03:00,21.46,0.0,0.0,0.0,401.25,0.21,93.5,97199.0,100.18479484223701,115.57175494155501,115.57175494155501
1733,2022-03-14 05:00:00-03:00,21.21,0.0,0.0,0.0,386.2,0.28,94.0,97266.0,95.59906473474206,101.22335517846338,101.22335517846338
1734,2022-03-14 06:00:00-03:00,20.53,25.0,0.0,25.0,383.6,0.69,97.25,97286.0,91.6152113456285,86.7672464904752,86.55928289461183
1735,2022-03-14 07:00:00-03:00,22.15,229.0,307.21,131.0,390.6,0.48,88.35,97382.0,87.67845922408719,72.2827423193706,72.23323230435244
1736,2022-03-14 08:00:00-03:00,23.93,446.0,418.16,218.0,378.2,0.76,76.2,97401.0,83.21951604130243,57.84303776744959,57.81746810828832
1737,2022-03-14 09:00:00-03:00,25.53,535.0,239.42,359.0,397.85,1.38,65.9,97430.0,77.27568089842612,43.56374934193412,43.548403848651425
1738,2022-03-14 10:00:00-03:00,26.88,822.0,605.25,292.0,403.25,2.21,58.25,97401.0,67.40403528152615,29.738332861936875,29.72910999116153
1739,2022-03-14 11:00:00-03:00,27.69,828.0,436.64,410.0,414.45,2.76,53.55,97324.0,44.83002780397567,17.539106067729122,17.534012320516837
1740,2022-03-14 12:00:00-03:00,28.37,789.0,336.58,461.0,406.05,2.83,50.4,97266.0,347.7866745052073,12.985782559406971,12.982073125680756
1741,2022-03-14 13:00:00-03:00,28.84,924.0,741.85,237.0,414.45,2.76,47.7,97161.0,304.3428547056555,21.62586924324951,21.61947371530958
1742,2022-03-14 14:00:00-03:00,29.11,877.0,989.84,70.0,425.05,2.76,45.85,97113.0,288.3681069430365,34.70302908475625,34.69184864193046
1743,2022-03-14 15:00:00-03:00,28.95,520.0,361.69,285.0,407.05,2.76,45.4,97027.0,280.425676996606,48.75647354102612,48.738086503427176
1744,2022-03-14 16:00:00-03:00,28.68,391.0,599.09,127.0,427.05,2.76,46.45,97036.0,275.20188347528506,63.11833643399043,63.08672639077051
1745,2022-03-14 17:00:00-03:00,28.0,87.0,44.48,78.0,418.25,2.97,48.65,97027.0,271.0322016671737,77.59062961904864,77.52023712611873
1746,2022-03-14 18:00:00-03:00,26.87,0.0,0.0,0.0,415.45,2.83,54.35,97075.0,267.16512576718856,92.08208601660245,92.08208601660245
1747,2022-03-14 19:00:00-03:00,25.64,0.0,0.0,0.0,399.0,2.9,62.15,97151.0,263.07448634724074,106.52341384263823,106.52341384263823
1748,2022-03-14 20:00:00-03:00,24.56,0.0,0.0,0.0,393.45,2.76,70.0,97228.0,258.1459967471298,120.82552956876489,120.82552956876489
1749,2022-03-14 21:00:00-03:00,23.74,0.0,0.0,0.0,390.25,2.48,76.2,97305.0,251.2802411998049,134.8172125486557,134.8172125486557
1750,2022-03-14 22:00:00-03:00,23.04,0.0,0.0,0.0,380.65,1.93,81.15,97334.0,239.83447036380343,148.05542891416343,148.05542891416343
1751,2022-03-14 23:00:00-03:00,22.65,0.0,0.0,0.0,387.6,1.38,84.1,97353.0,216.30197009089568,159.03077128620328,159.03077128620328
1752,2022-03-15 00:00:00-03:00,22.09,0.0,0.0,0.0,379.0,0.9,87.15,97353.0,170.6897154793271,162.68448612180566,162.68448612180566
1753,2022-03-15 01:00:00-03:00,21.91,0.0,0.0,0.0,394.0,0.9,87.35,97343.0,132.70559002101123,155.4862127963867,155.4862127963867
1754,2022-03-15 02:00:00-03:00,21.54,0.0,0.0,0.0,393.45,0.48,91.6,97286.0,115.00863215931759,143.35748957399645,143.35748957399645
1755,2022-03-15 03:00:00-03:00,21.34,0.0,0.0,0.0,385.6,0.41,90.6,97266.0,105.72783149962572,129.75832238954357,129.75832238954357
1756,2022-03-15 04:00:00-03:00,20.74,0.0,0.0,0.0,382.6,0.97,93.15,97266.0,99.74440350820976,115.62577193317574,115.62577193317574
1757,2022-03-15 05:00:00-03:00,20.81,0.0,0.0,0.0,394.05,0.9,92.55,97295.0,95.19239556238642,101.26315980034181,101.26315980034181
1758,2022-03-15 06:00:00-03:00,20.86,24.0,0.0,24.0,392.25,0.9,92.05,97324.0,91.21513434286948,86.80101395066956,86.59169786092475
1759,2022-03-15 07:00:00-03:00,21.51,264.0,524.44,97.0,388.4,1.52,89.1,97401.0,87.25922494061837,72.31749314548921,72.26788359980345
1760,2022-03-15 08:00:00-03:00,23.2,360.0,179.95,262.0,389.6,1.93,77.8,97410.0,82.7489179965471,57.88703870691527,57.86142593797353
1761,2022-03-15 09:00:00-03:00,24.66,619.0,426.24,306.0,389.0,2.07,68.15,97420.0,76.7023097650411,43.63030026669474,43.614919166283826
1762,2022-03-15 10:00:00-03:00,25.57,648.0,243.52,435.0,404.25,2.07,63.4,97430.0,66.63258138811585,29.855873305871746,29.84660641841195
1763,2022-03-15 11:00:00-03:00,26.69,980.0,809.6,206.0,405.85,2.14,58.15,97410.0,43.780473303676786,17.782852423219666,17.77768279001704
1764,2022-03-15 12:00:00-03:00,27.84,838.0,427.58,422.0,410.05,2.34,52.5,97314.0,347.83782970927336,13.386626440078345,13.382797401520733
1765,2022-03-15 13:00:00-03:00,28.67,916.0,726.07,245.0,408.25,2.55,48.7,97228.0,305.07330280768133,21.921531010519573,21.915038636777567
1766,2022-03-15 14:00:00-03:00,29.12,208.0,0.0,208.0,414.25,2.76,46.25,97142.0,288.9518088741261,34.926164172607734,34.91489050621968
1767,2022-03-15 15:00:00-03:00,29.15,426.0,165.32,319.0,408.25,2.97,45.45,97113.0,280.8944532345607,48.946875698313434,48.92836565115033
1768,2022-03-15 16:00:00-03:00,28.82,304.0,239.76,199.0,415.65,2.9,46.45,97103.0,275.60600122150015,63.29367615090882,63.26182919935947
1769,2022-03-15 17:00:00-03:00,27.68,74.0,20.05,70.0,412.85,3.03,50.15,97151.0,271.4041516995616,77.76044665489867,77.68912282295123
1770,2022-03-15 18:00:00-03:00,26.59,0.0,0.0,0.0,403.45,2.83,55.35,97238.0,267.52821774358017,92.25310195067667,92.25310195067667
1771,2022-03-15 19:00:00-03:00,25.54,0.0,0.0,0.0,403.65,2.83,61.95,97295.0,263.4493118240216,106.70200677869838,106.70200677869838
1772,2022-03-15 20:00:00-03:00,24.62,0.0,0.0,0.0,395.05,2.55,69.0,97314.0,258.55514205492693,121.01975594541136,121.01975594541136
1773,2022-03-15 21:00:00-03:00,23.82,0.0,0.0,0.0,385.8,2.14,75.4,97401.0,251.7515632268305,135.0398819189288,135.0398819189288
1774,2022-03-15 22:00:00-03:00,23.17,0.0,0.0,0.0,381.05,1.79,80.9,97468.0,240.38901300287728,148.3302347402062,148.3302347402062
1775,2022-03-15 23:00:00-03:00,22.69,0.0,0.0,0.0,385.2,1.31,85.1,97458.0,216.7791229041837,159.39447740200987,159.39447740200987
1776,2022-03-16 00:00:00-03:00,22.24,0.0,0.0,0.0,381.8,1.17,88.4,97449.0,170.23757983919086,163.06296431089135,163.06296431089135
1777,2022-03-16 01:00:00-03:00,21.82,0.0,0.0,0.0,383.6,0.97,91.15,97410.0,131.90233539662495,155.71175950738098,155.71175950738098
1778,2022-03-16 02:00:00-03:00,21.27,0.0,0.0,0.0,386.4,0.62,94.55,97372.0,114.36977118559605,143.4842053392996,143.4842053392996
1779,2022-03-16 03:00:00-03:00,21.5,0.0,0.0,0.0,405.85,0.55,92.3,97353.0,105.21543627599931,129.83600113129322,129.83600113129322
1780,2022-03-16 04:00:00-03:00,21.58,0.0,0.0,0.0,404.85,0.69,88.45,97362.0,99.30297405389894,115.6776610673591,115.6776610673591
1781,2022-03-16 05:00:00-03:00,21.57,0.0,0.0,0.0,410.45,0.69,88.05,97382.0,94.78505468260562,101.30158907258631,101.30158907258631
1782,2022-03-16 06:00:00-03:00,21.38,23.0,0.0,23.0,401.85,0.55,89.8,97420.0,90.81454911327751,86.83411105274047,86.62345414756443
1783,2022-03-16 07:00:00-03:00,21.98,95.0,0.0,95.0,408.85,1.03,86.2,97439.0,86.83959535734391,72.3523111758422,72.30260155015051
1784,2022-03-16 08:00:00-03:00,23.07,282.0,58.83,250.0,403.25,1.66,80.0,97478.0,82.27813385438799,57.93197538485606,57.906318483075744
1785,2022-03-16 09:00:00-03:00,24.57,654.0,526.24,268.0,398.85,2.41,72.1,97468.0,76.12950678004017,43.69894446487277,43.68352655592179
1786,2022-03-16 10:00:00-03:00,26.09,617.0,200.32,442.0,407.25,2.97,64.4,97458.0,65.86535288989694,29.977190915041305,29.96787848892999
1787,2022-03-16 11:00:00-03:00,27.34,667.0,185.4,490.0,408.45,3.17,57.95,97410.0,42.75586942881159,18.03165578005097,18.026408475488125
1788,2022-03-16 12:00:00-03:00,28.21,747.0,274.9,480.0,417.65,3.45,54.05,97343.0,347.88255889751656,13.787937127408327,13.783987951423214
1789,2022-03-16 13:00:00-03:00,28.48,609.0,147.47,473.0,428.25,3.45,52.85,97276.0,305.78423879665837,22.221216719629822,22.214625775896167
1790,2022-03-16 14:00:00-03:00,28.46,161.0,0.0,161.0,426.05,3.17,53.85,97199.0,289.52877613405366,35.15299255596741,35.14162360867272
1791,2022-03-16 15:00:00-03:00,28.74,124.0,0.0,124.0,412.05,2.97,53.55,97113.0,281.36046323709894,49.14010215561115,49.12146632805693
1792,2022-03-16 16:00:00-03:00,27.81,145.0,2.3,144.0,416.45,2.62,60.65,97103.0,276.00887715846403,63.47108793372816,63.438998421279265
1793,2022-03-16 17:00:00-03:00,27.21,15.0,0.0,15.0,420.45,2.83,60.8,97170.0,271.77564152972127,77.93168921933574,77.85940289618996
1794,2022-03-16 18:00:00-03:00,26.27,0.0,0.0,0.0,407.65,2.28,63.7,97199.0,267.89140949861616,92.42494826964626,92.42494826964626
1795,2022-03-16 19:00:00-03:00,25.58,0.0,0.0,0.0,410.85,2.07,67.65,97190.0,263.8248322695049,106.88083919034037,106.88083919034037
1796,2022-03-16 20:00:00-03:00,24.84,0.0,0.0,0.0,405.45,2.28,71.9,97266.0,258.96589999403255,121.21359617656871,121.21359617656871
1797,2022-03-16 21:00:00-03:00,24.07,0.0,0.0,0.0,398.05,2.34,76.95,97343.0,252.22638153911979,135.26149504582926,135.26149504582926
1798,2022-03-16 22:00:00-03:00,23.42,0.0,0.0,0.0,405.85,2.21,81.95,97353.0,240.9516995745293,148.60346529854274,148.60346529854274
1799,2022-03-16 23:00:00-03:00,22.92,0.0,0.0,0.0,413.65,2.07,85.95,97353.0,217.27100172862038,159.75752428365809,159.75752428365809
1800,2022-03-17 00:00:00-03:00,22.53,0.0,0.0,0.0,405.45,1.59,88.7,97343.0,169.7623117122232,163.44048199999835,163.44048199999835
1801,2022-03-17 01:00:00-03:00,22.07,0.0,0.0,0.0,406.45,1.03,90.05,97314.0,131.083239994824,155.93254113760577,155.93254113760577
1802,2022-03-17 02:00:00-03:00,22.18,0.0,0.0,0.0,413.25,0.48,88.05,97305.0,113.72613536532145,143.60684391773728,143.60684391773728
1803,2022-03-17 03:00:00-03:00,22.07,0.0,0.0,0.0,408.05,0.28,91.05,97295.0,104.70124046436979,129.91070591505965,129.91070591505965
1804,2022-03-17 04:00:00-03:00,21.71,0.0,0.0,0.0,409.05,0.62,89.95,97324.0,98.86066096557829,115.72747923265923,115.72747923265923
1805,2022-03-17 05:00:00-03:00,21.59,0.0,0.0,0.0,417.05,0.83,91.5,97362.0,94.37717097683014,101.33870927674518,101.33870927674518
1806,2022-03-17 06:00:00-03:00,21.51,16.0,0.0,16.0,419.05,0.9,92.55,97362.0,90.41357603877327,86.86660867912495,86.654620406123
1807,2022-03-17 07:00:00-03:00,21.88,166.0,81.94,140.0,416.65,0.69,90.9,97449.0,86.41969655791718,72.38726870303284,72.33745823503983
1808,2022-03-17 08:00:00-03:00,22.77,254.0,33.13,236.0,417.65,0.83,86.05,97449.0,81.8073147790584,57.97791760191631,57.952215468265386
1809,2022-03-17 09:00:00-03:00,24.59,243.0,1.36,242.0,406.45,1.24,75.25,97468.0,75.55748865004153,43.76973993582122,43.75428397774383
1810,2022-03-17 10:00:00-03:00,26.27,891.0,818.32,177.0,420.25,2.0,66.1,97420.0,65.10272387996099,30.102295539957872,30.092936038480616
1811,2022-03-17 11:00:00-03:00,27.41,839.0,468.88,392.0,425.25,2.48,61.4,97401.0,41.756157505333704,18.28532609655639,18.27999937792697
1812,2022-03-17 12:00:00-03:00,28.54,889.0,542.5,363.0,432.45,2.48,57.3,97286.0,347.9217169621075,14.189595052626515,14.185525227472382
1813,2022-03-17 13:00:00-03:00,28.87,990.0,967.2,100.0,419.25,2.69,56.75,97170.0,306.47614215090357,22.524649061119405,22.517957890422878
1814,2022-03-17 14:00:00-03:00,28.65,501.0,116.27,407.0,427.65,2.62,57.55,97075.0,290.0989401877017,35.383324893818575,35.37185865572843
1815,2022-03-17 15:00:00-03:00,27.57,253.0,9.34,247.0,432.25,2.69,60.55,97017.0,281.82361549868506,49.33600176805048,49.317237432956794
1816,2022-03-17 16:00:00-03:00,28.71,116.0,0.0,116.0,426.25,2.97,53.15,97027.0,276.4104324115124,63.65043580217882,63.61809810804395
1817,2022-03-17 17:00:00-03:00,27.64,54.0,0.0,54.0,417.45,3.1,57.1,97046.0,272.14660262426673,78.10422721842123,78.03094653212301
1818,2022-03-17 18:00:00-03:00,26.48,0.0,0.0,0.0,414.05,2.48,63.1,97084.0,268.25463879137305,92.59749582024925,92.59749582024925
1819,2022-03-17 19:00:00-03:00,25.42,0.0,0.0,0.0,404.45,2.76,69.8,97113.0,264.20098924338816,107.0597788445729,107.0597788445729
1820,2022-03-17 20:00:00-03:00,24.49,0.0,0.0,0.0,394.45,2.55,76.95,97209.0,259.378217204238,121.40690969940343,121.40690969940343
1821,2022-03-17 21:00:00-03:00,23.77,0.0,0.0,0.0,392.0,2.28,82.8,97314.0,252.70466598278804,135.48189335987493,135.48189335987493
1822,2022-03-17 22:00:00-03:00,23.31,0.0,0.0,0.0,394.45,2.0,86.9,97343.0,241.52264953865583,148.87492580548187,148.87492580548187
1823,2022-03-17 23:00:00-03:00,22.96,0.0,0.0,0.0,398.65,1.59,89.55,97324.0,217.77846644723292,160.1197131760204,160.1197131760204
1824,2022-03-18 00:00:00-03:00,22.77,0.0,0.0,0.0,405.05,1.17,91.0,97334.0,169.26276793853617,163.81686503762816,163.81686503762816
1825,2022-03-18 01:00:00-03:00,22.52,0.0,0.0,0.0,399.45,0.97,92.55,97305.0,130.24853984635104,156.14841459006624,156.14841459006624
1826,2022-03-18 02:00:00-03:00,22.54,0.0,0.0,0.0,417.85,0.62,92.55,97228.0,113.07803792027568,143.725396730878,143.725396730878
1827,2022-03-18 03:00:00-03:00,22.52,0.0,0.0,0.0,418.25,0.55,92.65,97218.0,104.18545294162254,129.9824754752336,129.9824754752336
1828,2022-03-18 04:00:00-03:00,22.45,0.0,0.0,0.0,421.45,0.55,92.75,97209.0,98.41761812022298,115.7752835560986,115.7752835560986
1829,2022-03-18 05:00:00-03:00,22.49,0.0,0.0,0.0,425.25,0.48,92.5,97228.0,93.9688729848736,101.37458585866212,101.37458585866212
1830,2022-03-18 06:00:00-03:00,22.5,23.0,0.0,23.0,422.45,0.41,92.55,97257.0,90.01233554812598,86.89857596944826,86.68526349427081
1831,2022-03-18 07:00:00-03:00,22.96,236.0,353.6,124.0,423.45,1.03,89.6,97314.0,85.99965510848841,72.42243536089855,72.37252307999339
1832,2022-03-18 08:00:00-03:00,24.03,545.0,871.71,72.0,410.05,1.66,82.7,97353.0,81.33661285648714,58.02493137141969,57.999182833731645
1833,2022-03-18 09:00:00-03:00,26.15,363.0,38.26,335.0,402.45,2.41,68.65,97382.0,74.98647279819835,43.84273915120447,43.8272438666143
1834,2022-03-18 10:00:00-03:00,27.88,463.0,51.64,418.0,404.25,2.55,59.7,97382.0,64.34506127596626,30.231188492749574,30.22178036715072
1835,2022-03-18 11:00:00-03:00,29.07,523.0,58.83,467.0,421.85,2.28,53.8,97382.0,40.78122689305633,18.54366900854393,18.538261177088344
1836,2022-03-18 12:00:00-03:00,29.77,632.0,137.42,499.0,432.65,1.93,51.05,97266.0,347.9560611849721,14.591481255526901,14.587290290373673
1837,2022-03-18 13:00:00-03:00,30.46,976.0,930.17,122.0,425.85,2.0,48.15,97190.0,307.1495043205375,22.83155655506617,22.8247635663499
1838,2022-03-18 14:00:00-03:00,30.84,813.0,800.15,168.0,423.45,2.14,46.25,97113.0,290.66224499530307,35.61697202946042,35.60540653865359
1839,2022-03-18 15:00:00-03:00,30.62,584.0,600.52,200.0,419.45,2.48,46.2,97046.0,282.2838233716351,49.53442342633905,49.5155279012746
1840,2022-03-18 16:00:00-03:00,30.28,353.0,458.67,156.0,423.25,2.55,47.7,97017.0,276.8105899588238,63.831584280990825,63.798992818198656
1841,2022-03-18 17:00:00-03:00,29.26,138.0,388.29,64.0,438.85,3.1,51.5,97017.0,272.5169667952865,78.27793155230457,78.20362388925601
1842,2022-03-18 18:00:00-03:00,27.83,0.0,0.0,0.0,428.65,3.17,59.25,97065.0,268.6178426426448,92.77061688592316,92.77061688592316
1843,2022-03-18 19:00:00-03:00,26.41,0.0,0.0,0.0,418.05,3.17,68.45,97142.0,264.57772240747613,107.23869533729896,107.23869533729896
1844,2022-03-18 20:00:00-03:00,25.25,0.0,0.0,0.0,399.25,2.9,76.1,97247.0,259.7920366860741,121.59955807708594,121.59955807708594
1845,2022-03-18 21:00:00-03:00,24.41,0.0,0.0,0.0,388.2,2.48,81.7,97295.0,253.1863795404097,135.70092037491486,135.70092037491486
1846,2022-03-18 22:00:00-03:00,23.84,0.0,0.0,0.0,392.05,2.14,85.6,97382.0,242.10197158151772,149.1444219159455,149.1444219159455
1847,2022-03-18 23:00:00-03:00,23.39,0.0,0.0,0.0,393.85,1.93,88.45,97449.0,218.30241683118504,160.4808408063293,160.4808408063293
1848,2022-03-19 00:00:00-03:00,23.01,0.0,0.0,0.0,392.6,1.72,90.5,97410.0,168.7377141710533,164.19193383842082,164.19193383842082
1849,2022-03-19 01:00:00-03:00,22.74,0.0,0.0,0.0,396.05,1.31,91.95,97353.0,129.3985025567584,156.35924050412862,156.35924050412862
1850,2022-03-19 02:00:00-03:00,22.55,0.0,0.0,0.0,400.05,1.17,92.55,97305.0,112.4257965946365,143.83985928908373,143.83985928908373
1851,2022-03-19 03:00:00-03:00,22.44,0.0,0.0,0.0,404.85,1.1,92.25,97324.0,103.66828218879346,130.05135038028004,130.05135038028004
1852,2022-03-19 04:00:00-03:00,22.0,0.0,0.0,0.0,390.8,0.48,95.45,97343.0,97.97399864301565,115.82113147724328,115.82113147724328
1853,2022-03-19 05:00:00-03:00,22.0,0.0,0.0,0.0,392.4,0.14,94.05,97362.0,93.56028879317103,101.40928349358377,101.40928349358377
1854,2022-03-19 06:00:00-03:00,21.79,22.0,0.0,22.0,394.05,0.14,95.1,97410.0,89.61094800598022,86.9300803855317,86.71544854235125
1855,2022-03-19 07:00:00-03:00,22.89,275.0,619.91,79.0,386.2,0.41,85.65,97487.0,85.57959792093459,72.45787818825053,72.40786292002367
1856,2022-03-19 08:00:00-03:00,24.54,408.0,306.32,242.0,391.25,0.69,73.0,97506.0,80.86618088089762,58.073078974334734,58.04728279009241
1857,2022-03-19 09:00:00-03:00,26.65,602.0,394.03,314.0,391.45,1.38,61.3,97478.0,74.41667693569065,43.917989124960414,43.9024532020122
1858,2022-03-19 10:00:00-03:00,28.61,770.0,491.81,342.0,395.85,1.93,53.0,97449.0,63.5927238049037,30.36386277257543,30.35440446470424
1859,2022-03-19 11:00:00-03:00,29.87,868.0,539.74,355.0,416.85,1.93,49.5,97382.0,39.83091947977039,18.806486670624878,18.800996072601436
1860,2022-03-19 12:00:00-03:00,30.46,967.0,747.36,245.0,414.05,2.21,47.45,97286.0,347.9862639416031,14.993477365739878,14.98916479076226
1861,2022-03-19 13:00:00-03:00,31.4,832.0,533.84,343.0,420.65,2.34,44.45,97190.0,307.8048251877235,23.1416736067614,23.13477727360467
1862,2022-03-19 14:00:00-03:00,31.39,667.0,394.44,350.0,422.05,2.69,43.55,97084.0,291.2186464520334,35.853745169291344,35.842078512331305
1863,2022-03-19 15:00:00-03:00,31.39,513.0,378.48,272.0,416.05,2.76,43.45,97055.0,282.74100502264645,49.735216142177904,49.71618679054298
1864,2022-03-19 16:00:00-03:00,30.9,248.0,114.86,199.0,409.85,2.41,42.25,97036.0,277.20927467070663,64.01439845053255,63.98154766822368
1865,2022-03-19 17:00:00-03:00,30.07,78.0,37.32,71.0,413.25,2.55,44.05,97065.0,272.8866662591708,78.45267415400028,78.37730613770005
